age,default,balance,housing,loan,duration,campaign,previous,term_deposit,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,contact_cellular,contact_telephone,contact_unknown,day_1-10,day_11-20,day_21-31,month_Q1,month_Q2,month_Q3,month_Q4
0.18181818181818182,0,0.07523650427614258,0,0,0.028466856445709638,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
0.2077922077922078,0,0.07280337007244929,0,0,0.032533550223668155,0.03508771929824561,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0.2077922077922078,0,0.07462822072521925,0,0,0.052257015046766976,0.017543859649122806,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
0.22077922077922077,0,0.0998129755052385,0,0,0.05063033753558357,0.017543859649122806,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
0.22077922077922077,0,0.08670310315399561,1,0,0.0258235054900366,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
0.4155844155844156,0,0.07725201096726163,1,0,0.030703538023586822,0.03508771929824561,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.4025974025974026,0,0.07457374757140522,0,0,0.04290361935746238,0.017543859649122806,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0.4155844155844156,0,0.11917818168612569,1,0,0.028466856445709638,0.017543859649122806,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
0.24675324675324675,0,0.06367003794963048,1,1,0.045953639690931275,0.017543859649122806,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0.36363636363636365,0,0.07280337007244929,1,0,0.03497356649044327,0.03508771929824561,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0.36363636363636365,0,0.07692517204437746,0,0,0.018910126067507117,0.017543859649122806,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0.3116883116883117,0,0.07344796905924864,0,0,0.016266775111834077,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.3246753246753247,0,0.0897354420496432,1,0,0.031516876779178526,0.0,0.0036363636363636364,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.16883116883116883,0,0.07303034154667441,1,0,0.01728344855632371,0.017543859649122806,0.007272727272727273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
0.33766233766233766,0,0.07670727942912135,0,0,0.01972346482309882,0.017543859649122806,0.007272727272727273,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
0.2987012987012987,0,0.09018938499809344,1,0,0.049816998779991864,0.05263157894736842,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0.23376623376623376,0,0.07841410491529424,0,0,0.056933712891419276,0.017543859649122806,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
0.2987012987012987,0,0.08576798068018811,1,1,0.03700691337942253,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0.15584415584415584,0,0.07411072576398599,1,0,0.04107360715738105,0.03508771929824561,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
0.22077922077922077,0,0.08274472064350952,1,0,0.04270028466856446,0.017543859649122806,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
0.2987012987012987,0,0.07317560329017848,1,0,0.0359902399349329,0.017543859649122806,0.02181818181818182,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0.24675324675324675,0,0.07280337007244929,0,0,0.016266775111834077,0.017543859649122806,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
0.36363636363636365,0,0.089354129972945,0,0,0.02745018300122001,0.03508771929824561,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
0.2857142857142857,0,0.057033392043288,1,1,0.05063033753558357,0.05263157894736842,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0.15584415584415584,0,0.08391589345051113,1,0,0.03985359902399349,0.017543859649122806,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
0.23376623376623376,0,0.07139614693225356,1,0,0.01911346075640504,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
0.38961038961038963,0,0.07162311840647867,1,0,0.022366815778771858,0.017543859649122806,0.03272727272727273,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0.3116883116883117,0,0.07974869718373795,0,0,0.015860105734038225,0.12280701754385964,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0.24675324675324675,0,0.0828809035280446,1,0,0.038430256201708014,0.017543859649122806,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0.16883116883116883,0,0.06910827447206436,0,1,0.04676697844652298,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
0.44155844155844154,0,0.09477420877744085,1,0,0.04371695811305409,0.03508771929824561,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0.2077922077922078,0,0.08082000254208051,0,0,0.033143554290361935,0.03508771929824561,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0.7532467532467533,0,0.08626731792348338,0,0,0.018300122000813338,0.05263157894736842,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0.3116883116883117,0,0.09343961650899715,1,0,0.05144367629117527,0.0,0.007272727272727273,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0.23376623376623376,0,0.08975359976758121,1,1,0.049410329402196015,0.017543859649122806,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0.22077922077922077,0,0.07769687505674287,1,0,0.04026026840178935,0.017543859649122806,0.0036363636363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
0.2727272727272727,0,0.07879541699199244,1,1,0.036600244001626675,0.0,0.007272727272727273,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.37662337662337664,0,0.07500953280191745,1,0,0.044733631557543715,0.0,0.014545454545454545,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0.2987012987012987,0,0.08023895556806421,0,0,0.04961366409109394,0.03508771929824561,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0.33766233766233766,0,0.07280337007244929,0,0,0.05368035786905246,0.07017543859649122,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0.2857142857142857,0,0.07508216367366949,1,0,0.031110207401382674,0.08771929824561403,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0.19480519480519481,0,0.07301218382873641,0,0,0.04392029280195201,0.03508771929824561,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
0.3246753246753247,0,0.07682530459571842,1,0,0.04453029686864579,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
0.7402597402597403,0,0.12265538467125452,0,0,0.05246034973566491,0.08771929824561403,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.24675324675324675,0,0.08576798068018811,0,0,0.06771045140300935,0.017543859649122806,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
0.18181818181818182,0,0.07630780963448514,0,0,0.062017080113867425,0.03508771929824561,0.0036363636363636364,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0.2987012987012987,0,0.1096907740635157,1,0,0.022366815778771858,0.017543859649122806,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
0.4025974025974026,0,0.07143246236812957,1,0,0.024196827978853194,0.017543859649122806,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0.3116883116883117,0,0.07760608646705282,1,1,0.03924359495729972,0.03508771929824561,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.2077922077922078,0,0.07301218382873641,0,0,0.05876372509150061,0.08771929824561403,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0.37662337662337664,0,0.06911735333103336,0,1,0.049410329402196015,0.07017543859649122,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0.33766233766233766,0,0.07448295898171518,1,0,0.03944692964619764,0.017543859649122806,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0.2597402597402597,0,0.07446480126377716,1,0,0.05205368035786905,0.03508771929824561,0.007272727272727273,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0.19480519480519481,0,0.07559057977593377,1,0,0.06283041886945913,0.017543859649122806,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
0.22077922077922077,0,0.07837778947941823,1,0,0.04920699471329809,0.017543859649122806,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0.2727272727272727,0,0.07725201096726163,0,0,0.008946726311508743,0.03508771929824561,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0.23376623376623376,0,0.08661231456430556,1,0,0.049410329402196015,0.017543859649122806,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
0.3116883116883117,0,0.09456539502115374,1,0,0.04859699064660431,0.017543859649122806,0.007272727272727273,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0.37662337662337664,0,0.07280337007244929,0,0,0.03233021553477023,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0.16883116883116883,0,0.07481887676356835,1,0,0.03416022773485156,0.017543859649122806,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
0.19480519480519481,0,0.08125578777259274,1,0,0.05530703538023587,0.017543859649122806,0.0036363636363636364,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0.37662337662337664,0,0.076026365006446,1,0,0.029280195201301342,0.03508771929824561,0.0036363636363636364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
0.1038961038961039,0,0.07533637172480162,0,0,0.04859699064660431,0.03508771929824561,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.22077922077922077,0,0.08436075753999238,1,0,0.022570150467669785,0.03508771929824561,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
0.23376623376623376,0,0.08625823906451437,1,0,0.0359902399349329,0.017543859649122806,0.0036363636363636364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
0.2077922077922078,0,0.0827084052076335,1,0,0.05124034160227735,0.017543859649122806,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
0.33766233766233766,0,0.07280337007244929,0,0,0.034363562423749494,0.017543859649122806,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
0.18181818181818182,0,0.07482795562253736,0,0,0.07421716144774299,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
0.36363636363636365,0,0.07313928785430247,1,0,0.04859699064660431,0.05263157894736842,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0.33766233766233766,0,0.0728124489314183,0,0,0.04656364375762505,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
0.37662337662337664,0,0.07295771067492238,0,0,0.024603497356649046,0.017543859649122806,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0.36363636363636365,0,0.07776950592849491,0,1,0.023180154534363562,0.017543859649122806,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0.44155844155844154,0,0.07480979790459935,1,0,0.036193574623830826,0.017543859649122806,0.01090909090909091,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0.44155844155844154,0,0.06847275434423401,0,0,0.0075233834892232615,0.05263157894736842,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
0.2597402597402597,0,0.07280337007244929,1,0,0.053477023180154536,0.017543859649122806,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0.3246753246753247,0,0.08187315018248506,1,0,0.06445709638064254,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
0.35064935064935066,0,0.07512755796851452,0,0,0.02745018300122001,0.017543859649122806,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0.2857142857142857,0,0.0737566502641948,1,0,0.038430256201708014,0.017543859649122806,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0.2077922077922078,0,0.07280337007244929,1,0,0.04005693371289142,0.017543859649122806,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
0.19480519480519481,0,0.0789134421585895,1,0,0.04046360309068727,0.017543859649122806,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
0.45454545454545453,0,0.07668004285221433,0,1,0.07320048800325335,0.05263157894736842,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0.4025974025974026,0,0.08240880286165635,0,0,0.059170394469296464,0.03508771929824561,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0.3246753246753247,0,0.07700688177509851,0,0,0.054493696624644164,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0.44155844155844154,0,0.08510522397545077,1,0,0.026636844245628306,0.0,0.0036363636363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
0.3116883116883117,0,0.08601310987235124,1,0,0.05673037820252135,0.017543859649122806,0.007272727272727273,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0.4805194805194805,0,0.09251357289415867,0,0,0.028060187067913786,0.017543859649122806,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
0.11688311688311688,0,0.07459190528934323,0,0,0.04514030093533957,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0.5844155844155844,0,0.07280337007244929,0,0,0.022366815778771858,0.017543859649122806,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0.5974025974025974,0,0.07684346231365642,0,0,0.06872712484749899,0.03508771929824561,0.0036363636363636364,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
