age,default,balance,housing,loan,duration,campaign,previous,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,contact_cellular,contact_telephone,contact_unknown,day_1-10,day_11-20,day_21-31,month_Q1,month_Q2,month_Q3,month_Q4,term_deposit
0.21365983414176185,-1.0408340855860843e-17,0.07961595989025738,1.0,-8.326672684688674e-17,0.05413234883413279,0.028112449799196786,-6.505213034913027e-19,2.7755575615628914e-17,1.0000000000000002,-2.7755575615628914e-17,6.938893903907228e-18,-2.7755575615628914e-17,-2.0816681711721685e-17,-2.0816681711721685e-17,-5.551115123125783e-17,3.469446951953614e-18,-8.326672684688674e-17,3.469446951953614e-18,4.163336342344337e-17,1.0000000000000002,-2.7755575615628914e-16,-8.326672684688674e-17,0.9999999999999998,-2.220446049250313e-16,-3.3306690738754696e-16,4.85722573273506e-17,1.0000000000000004,1.0000000000000002,-1.1102230246251565e-16,-2.220446049250313e-16,-5.551115123125783e-17,0.9999999999999997,-1.6653345369377348e-16,0.0,0
0.33116883116883117,0.0,0.07719753781344761,0.0,1.0,0.07631150874339163,0.02456140350877193,0.005454545454545456,0.0,0.0,-6.938893903907228e-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,1.3877787807814457e-17,1.0,-5.551115123125783e-17,0.0,-1.1102230246251565e-16,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0
0.20942836690868188,0.0,0.08806922122405608,-1.1102230246251565e-16,-2.7755575615628914e-17,0.04515951366184961,0.03937007874015747,0.0008876163206871871,0.0,-2.7755575615628914e-17,-6.938893903907228e-18,0.0,1.0000000000000004,-6.938893903907228e-18,0.0,-6.938893903907228e-17,0.0,0.0,-3.469446951953614e-18,1.3877787807814457e-17,0.0,1.0000000000000004,-2.7755575615628914e-17,-1.1102230246251565e-16,1.0,1.0000000000000004,1.3877787807814457e-17,-5.551115123125783e-17,-5.551115123125783e-17,1.0,-5.551115123125783e-17,-6.938893903907228e-17,-1.1102230246251565e-16,1.0,-2.7755575615628914e-17,0
0.1828367710720652,-6.938893903907228e-18,0.08358935122236452,1.0000000000000002,-5.551115123125783e-17,0.05162973417644135,0.021901158124068343,0.003161021984551396,0.0,1.0000000000000004,-2.0816681711721685e-17,0.0,-8.326672684688674e-17,-1.3877787807814457e-17,-1.3877787807814457e-17,-6.938893903907228e-17,0.0,-8.326672684688674e-17,-3.469446951953614e-18,1.3877787807814457e-17,-2.220446049250313e-16,1.0000000000000007,-8.326672684688674e-17,1.0,-1.1102230246251565e-16,1.0000000000000002,3.469446951953614e-17,-1.1102230246251565e-16,-1.6653345369377348e-16,1.0000000000000002,-1.1102230246251565e-16,-6.938893903907228e-17,0.9999999999999998,-1.1102230246251565e-16,-4.163336342344337e-17,0
0.4152823920265781,3.469446951953614e-18,0.09851892139777269,1.0,0.0,0.04209500931556598,0.026111791105671155,0.004735729386892177,-2.7755575615628914e-17,-5.551115123125783e-17,6.938893903907228e-18,-6.938893903907228e-18,1.0,0.0,1.3877787807814457e-17,0.0,-3.469446951953614e-18,0.0,-1.0408340855860843e-17,-1.3877787807814457e-17,1.0,5.551115123125783e-17,0.0,1.1102230246251565e-16,1.0,1.0,-6.938893903907228e-18,5.551115123125783e-17,0.0,1.0,0.0,0.0,1.0,5.551115123125783e-17,0.0,0
0.4498957832291165,1.0408340855860843e-17,0.09243769156672636,2.220446049250313e-16,5.551115123125783e-17,0.04566746494359345,0.03682044617717132,0.0006734006734006738,-1.3877787807814457e-17,-2.7755575615628914e-17,6.938893903907228e-18,-3.469446951953614e-18,1.0000000000000002,1.3877787807814457e-17,1.3877787807814457e-17,-2.7755575615628914e-17,-1.734723475976807e-18,5.551115123125783e-17,-6.938893903907228e-18,0.0,1.0000000000000002,5.551115123125783e-17,2.7755575615628914e-17,1.1102230246251565e-16,0.9999999999999996,1.0000000000000002,6.938893903907228e-18,1.6653345369377348e-16,1.1102230246251565e-16,0.9999999999999998,1.1102230246251565e-16,-2.7755575615628914e-17,0.0,0.9999999999999998,-1.3877787807814457e-17,0
0.3666921313980137,-3.469446951953614e-18,0.08854077101942769,1.0,-2.7755575615628914e-17,0.03950673396646174,0.02063983488132095,-2.168404344971009e-19,-1.3877787807814457e-17,1.0,0.0,-3.469446951953614e-18,0.0,-6.938893903907228e-18,0.0,0.0,-1.734723475976807e-18,-2.7755575615628914e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-5.551115123125783e-17,1.0,5.551115123125783e-17,0.0,0.0,0.0,1.0,0.0,0
0.36688311688311687,0.0,0.09735146986726709,1.0,-2.7755575615628914e-17,0.034439812932086214,0.013157894736842105,0.0013636363636363637,1.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.34285714285714286,0.0,0.07780854502206162,1.0,1.0,0.04658397722651484,0.0649122807017544,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-6.938893903907228e-18,0.0,1.0,0.0,-2.7755575615628914e-17,-3.469446951953614e-18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-5.551115123125783e-17,1.0,0.0,0.0,1.0,0.0,-1.3877787807814457e-17,0
0.2792207792207792,0.013888888888888895,0.07956018476486763,1.0,2.7755575615628914e-17,0.04310412995345895,0.032651072124756333,0.00010101010101010123,-1.3877787807814457e-17,-2.7755575615628914e-17,-6.938893903907228e-18,-3.469446951953614e-18,-2.7755575615628914e-17,6.938893903907228e-18,6.938893903907228e-18,-2.7755575615628914e-17,-1.734723475976807e-18,1.0000000000000002,-6.938893903907228e-18,0.0,1.0,-5.551115123125783e-17,0.0,1.0,1.1102230246251565e-16,1.0,0.0,1.6653345369377348e-16,1.1102230246251565e-16,0.9999999999999998,1.1102230246251565e-16,-2.7755575615628914e-17,0.0,0.9999999999999999,-1.3877787807814457e-17,0
0.410663021189337,6.938893903907228e-18,0.07934970522378432,1.0000000000000002,5.551115123125783e-17,0.04807474155090859,0.028439519852262233,6.505213034913027e-19,-2.7755575615628914e-17,1.0000000000000004,0.0,-6.938893903907228e-18,-5.551115123125783e-17,1.3877787807814457e-17,6.938893903907228e-18,-5.551115123125783e-17,-3.469446951953614e-18,5.551115123125783e-17,-1.0408340855860843e-17,-1.3877787807814457e-17,1.0000000000000002,0.0,1.0000000000000002,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0,0.9999999999999999,0.9999999999999998,-1.6653345369377348e-16,1.1102230246251565e-16,-5.551115123125783e-17,1.0,1.1102230246251565e-16,-2.7755575615628914e-17,0
0.3673160173160173,6.938893903907228e-18,0.08073556915366877,1.0,0.0,0.053477023180154536,0.01871345029239766,0.00393939393939394,-2.7755575615628914e-17,1.0000000000000002,0.0,-6.938893903907228e-18,-2.7755575615628914e-17,6.938893903907228e-18,6.938893903907228e-18,-2.7755575615628914e-17,-3.469446951953614e-18,2.7755575615628914e-17,-1.0408340855860843e-17,-1.3877787807814457e-17,1.0,0.0,0.0,1.0,1.1102230246251565e-16,1.0,6.938893903907228e-18,1.1102230246251565e-16,0.9999999999999998,-1.1102230246251565e-16,1.1102230246251565e-16,-2.7755575615628914e-17,0.9999999999999999,1.1102230246251565e-16,-1.3877787807814457e-17,0
0.45327221797810036,3.469446951953614e-18,0.09245037691506068,1.1102230246251565e-16,-2.7755575615628914e-17,0.03506925340286582,0.03508771929824561,2.168404344971009e-19,-1.3877787807814457e-17,1.0,0.0,-3.469446951953614e-18,-2.7755575615628914e-17,-6.938893903907228e-18,6.938893903907228e-18,-1.3877787807814457e-17,-1.734723475976807e-18,-2.7755575615628914e-17,-6.938893903907228e-18,0.0,1.0,0.0,1.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,-6.938893903907228e-18,0.9999999999999999,1.1102230246251565e-16,0.9999999999999999,1.1102230246251565e-16,-1.3877787807814457e-17,1.0,5.551115123125783e-17,-1.3877787807814457e-17,0
0.2255017709563164,6.938893903907228e-18,0.09483410566518441,1.0000000000000002,2.7755575615628914e-17,0.045338354203746635,0.06242879927090453,0.001133412042502952,-1.3877787807814457e-17,-2.7755575615628914e-17,0.0,-3.469446951953614e-18,1.0000000000000002,6.938893903907228e-18,6.938893903907228e-18,-4.163336342344337e-17,-1.734723475976807e-18,2.7755575615628914e-17,-6.938893903907228e-18,0.0,2.220446049250313e-16,1.0000000000000004,0.0,0.0,0.9999999999999998,1.0000000000000002,-1.3877787807814457e-17,1.1102230246251565e-16,5.551115123125783e-17,-1.6653345369377348e-16,0.9999999999999998,-4.163336342344337e-17,5.551115123125783e-17,0.9999999999999999,-2.7755575615628914e-17,0
0.2082917082917083,0.012820512820512822,0.0778488877466598,1.0000000000000002,5.551115123125783e-17,0.05004900887373437,0.020917678812415654,6.505213034913027e-19,1.0000000000000002,0.0,6.938893903907228e-18,0.0,-5.551115123125783e-17,1.3877787807814457e-17,1.3877787807814457e-17,-4.163336342344337e-17,0.0,5.551115123125783e-17,-3.469446951953614e-18,1.3877787807814457e-17,2.220446049250313e-16,1.0000000000000004,5.551115123125783e-17,1.0,5.551115123125783e-17,2.220446049250313e-16,-6.938893903907228e-18,0.9999999999999998,0.9999999999999998,-1.6653345369377348e-16,5.551115123125783e-17,-4.163336342344337e-17,1.0,1.1102230246251565e-16,-2.7755575615628914e-17,0
0.21245744546715423,6.938893903907228e-18,0.07672191137658596,2.220446049250313e-16,8.326672684688674e-17,0.03875598652858333,0.06251064554590358,0.0005648720211827011,0.0,-2.7755575615628914e-17,6.938893903907228e-18,0.0,-5.551115123125783e-17,2.0816681711721685e-17,1.3877787807814457e-17,-5.551115123125783e-17,0.0,1.0000000000000002,-3.469446951953614e-18,1.3877787807814457e-17,2.220446049250313e-16,1.0000000000000004,5.551115123125783e-17,1.0,1.1102230246251565e-16,1.0000000000000002,0.0,1.1102230246251565e-16,5.551115123125783e-17,-1.6653345369377348e-16,0.9999999999999998,-5.551115123125783e-17,5.551115123125783e-17,0.9999999999999999,-2.7755575615628914e-17,0
0.438961038961039,0.0,0.0966469504112723,1.0,-5.551115123125783e-17,0.060039650264335095,0.03070175438596491,0.0,-2.7755575615628914e-17,-5.551115123125783e-17,0.0,-6.938893903907228e-18,1.0,-1.3877787807814457e-17,6.938893903907228e-18,0.0,-3.469446951953614e-18,-5.551115123125783e-17,-1.0408340855860843e-17,-1.3877787807814457e-17,1.0,0.0,-2.7755575615628914e-17,0.0,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0,0.0,0.0,1.0,0.0,1.3877787807814457e-17,0
0.31623376623376626,0.0,0.07626332322553701,0.0,1.0,0.027572183814558764,0.0912280701754386,0.0,1.0,0.0,0.0,0.0,-2.7755575615628914e-17,-6.938893903907228e-18,0.0,0.0,0.0,-2.7755575615628914e-17,-3.469446951953614e-18,-1.3877787807814457e-17,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-5.551115123125783e-17,0.0,1.0,0.0,0.0,1.0,-1.3877787807814457e-17,0
0.23322510822510822,1.0408340855860843e-17,0.0936003879699066,1.0,2.7755575615628914e-17,0.042214540689530525,0.012426900584795324,0.002575757575757576,-1.3877787807814457e-17,-2.7755575615628914e-17,0.0,-3.469446951953614e-18,1.0,6.938893903907228e-18,6.938893903907228e-18,-2.7755575615628914e-17,-1.734723475976807e-18,2.7755575615628914e-17,-6.938893903907228e-18,0.0,1.0,0.0,0.0,0.0,0.9999999999999996,1.0,0.0,1.6653345369377348e-16,1.1102230246251565e-16,0.9999999999999998,1.1102230246251565e-16,-2.7755575615628914e-17,0.0,1.6653345369377348e-16,1.0000000000000002,0
0.26092089728453366,0.0,0.0970150362411543,1.0,-2.7755575615628914e-17,0.046939504849224246,0.01967038809144072,0.003746556473829201,0.0,0.0,-6.938893903907228e-18,0.0,5.551115123125783e-17,-6.938893903907228e-18,0.0,1.0,0.0,-2.7755575615628914e-17,-3.469446951953614e-18,1.3877787807814457e-17,1.0,-5.551115123125783e-17,0.0,1.0,0.0,1.0,6.938893903907228e-18,0.0,0.0,1.0,0.0,0.0,-5.551115123125783e-17,0.0,1.0000000000000002,0
0.15584415584415584,0.0,0.0802344161385797,1.0,0.0,0.031008540056933712,0.13157894736842105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.1354359925788497,0.0,0.0740082643556215,0.0,0.9999999999999998,0.016992970429326678,0.09022556390977443,2.168404344971009e-19,1.3877787807814457e-17,1.0,0.0,3.469446951953614e-18,0.0,6.938893903907228e-18,6.938893903907228e-18,0.0,1.734723475976807e-18,2.7755575615628914e-17,0.0,1.3877787807814457e-17,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.551115123125783e-17,0.9999999999999998,0.0,0.0,0.9999999999999999,0.0,0
0.1697588126159555,6.938893903907228e-18,0.08077836948880836,1.0,5.551115123125783e-17,0.059248823563585656,0.022556390977443608,6.505213034913027e-19,-2.7755575615628914e-17,1.0000000000000002,6.938893903907228e-18,-6.938893903907228e-18,-2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,-4.163336342344337e-17,-3.469446951953614e-18,5.551115123125783e-17,-1.0408340855860843e-17,-1.3877787807814457e-17,1.0000000000000002,5.551115123125783e-17,1.0000000000000002,1.1102230246251565e-16,5.551115123125783e-17,2.220446049250313e-16,-6.938893903907228e-18,0.9999999999999998,5.551115123125783e-17,-1.1102230246251565e-16,0.9999999999999998,-4.163336342344337e-17,1.0,1.1102230246251565e-16,-1.3877787807814457e-17,0
0.1991341991341991,3.469446951953614e-18,0.08852911776304365,1.0,-2.7755575615628914e-17,0.04040103857102637,0.02878992352676563,0.0,-2.7755575615628914e-17,-5.551115123125783e-17,6.938893903907228e-18,-6.938893903907228e-18,2.7755575615628914e-17,-6.938893903907228e-18,1.3877787807814457e-17,0.0,-3.469446951953614e-18,1.0,-1.0408340855860843e-17,-1.3877787807814457e-17,1.1102230246251565e-16,1.0,0.0,1.1102230246251565e-16,1.0,1.1102230246251565e-16,-6.938893903907228e-18,1.0,1.0,0.0,0.0,0.0,1.0,5.551115123125783e-17,1.3877787807814457e-17,0
0.2683982683982684,6.938893903907228e-18,0.08286728523959108,1.0,1.0,0.040374644164294426,0.040570175438596486,2.168404344971009e-19,-1.3877787807814457e-17,1.0,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,0.0,1.3877787807814457e-17,0.0,-1.734723475976807e-18,0.0,-6.938893903907228e-18,0.0,1.0,5.551115123125783e-17,-2.7755575615628914e-17,1.0,5.551115123125783e-17,2.220446049250313e-16,0.0,1.0,5.551115123125783e-17,0.9999999999999999,5.551115123125783e-17,0.0,1.0,1.1102230246251565e-16,1.3877787807814457e-17,0
0.3731390560658853,0.024390243902439022,0.08861785665411717,0.0,-2.7755575615628914e-17,0.03467600353108045,0.02652973898160034,0.0005321507760532149,1.0000000000000002,-8.326672684688674e-17,0.0,-1.0408340855860843e-17,0.0,-6.938893903907228e-18,6.938893903907228e-18,-1.3877787807814457e-17,-5.204170427930421e-18,-2.7755575615628914e-17,-1.0408340855860843e-17,-2.7755575615628914e-17,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-5.551115123125783e-17,0.0,-1.3877787807814457e-17,-5.551115123125783e-17,1.0,0.0,0
0.2779220779220779,0.0,0.07668185862400813,1.0,1.0,0.02732818218788125,0.00701754385964912,0.009454545454545455,1.0,0.0,-6.938893903907228e-18,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,1.3877787807814457e-17,1.0,-5.551115123125783e-17,0.0,1.0,0.0,1.0,0.0,0.0,-5.551115123125783e-17,0.0,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0
0.3800865800865801,3.469446951953614e-18,0.07830697437945999,1.1102230246251565e-16,0.0,0.03956215263657313,0.08538011695906433,2.168404344971009e-19,-1.3877787807814457e-17,-2.7755575615628914e-17,0.0,0.9999999999999999,0.0,0.0,6.938893903907228e-18,1.3877787807814457e-17,-1.734723475976807e-18,0.0,-6.938893903907228e-18,0.0,1.0,0.0,1.0,0.0,5.551115123125783e-17,1.0,0.0,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,1.0,1.3877787807814457e-17,0.0,1.0,0.0,0
0.6350649350649351,-3.469446951953614e-18,0.09456993445063824,0.0,0.0,0.040666937779585195,0.008771929824561403,0.006181818181818182,0.0,0.0,-6.938893903907228e-18,0.0,-2.7755575615628914e-17,1.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,1.3877787807814457e-17,1.0,-5.551115123125783e-17,1.0000000000000002,-1.1102230246251565e-16,0.0,1.0,0.0,-5.551115123125783e-17,0.0,1.0,0.0,0.0,0.0,-5.551115123125783e-17,1.0,0
0.3730519480519481,0.0,0.08147413433079731,1.0,-2.7755575615628914e-17,0.0478039853599024,0.03903508771929824,0.0,-2.7755575615628914e-17,1.0000000000000002,0.0,-6.938893903907228e-18,2.7755575615628914e-17,-6.938893903907228e-18,6.938893903907228e-18,-1.3877787807814457e-17,-3.469446951953614e-18,-2.7755575615628914e-17,-1.0408340855860843e-17,-1.3877787807814457e-17,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-5.551115123125783e-17,0.0,1.0,-1.3877787807814457e-17,0.0,1.0,1.3877787807814457e-17,0
0.4355644355644356,0.0,0.08719196479078817,1.0,-2.7755575615628914e-17,0.03511433665968029,0.021592442645074223,0.006153846153846154,-1.3877787807814457e-17,-2.7755575615628914e-17,-6.938893903907228e-18,-3.469446951953614e-18,1.0,0.0,0.0,0.0,-1.734723475976807e-18,0.0,-6.938893903907228e-18,1.0000000000000002,-1.1102230246251565e-16,-5.551115123125783e-17,0.0,-1.1102230246251565e-16,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-5.551115123125783e-17,0.0,0
0.4155844155844156,0.0,0.08373152277606366,0.0,-2.7755575615628914e-17,0.030445459379985607,0.05668016194331984,0.000979020979020979,-1.3877787807814457e-17,-2.7755575615628914e-17,0.0,-3.469446951953614e-18,0.0,0.0,0.0,0.0,-1.734723475976807e-18,1.0,-6.938893903907228e-18,-1.3877787807814457e-17,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.2554112554112554,3.469446951953614e-18,0.07781066342248773,1.0,0.9999999999999998,0.0561339297817541,0.02456140350877193,0.0004848484848484849,-1.3877787807814457e-17,-2.7755575615628914e-17,0.0,-3.469446951953614e-18,0.9999999999999999,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.1102230246251565e-16,0.0,1.0,1.0,5.551115123125783e-17,0.0,0.0,1.0,5.551115123125783e-17,0.0,0
0.1577922077922078,0.0,0.07523695821909102,0.0,1.0,0.046807645384302564,0.00964912280701754,-4.336808689942018e-19,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-6.938893903907228e-18,6.938893903907228e-18,1.0,0.0,-2.7755575615628914e-17,-3.469446951953614e-18,-1.3877787807814457e-17,-1.1102230246251565e-16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.3877787807814457e-17,0
0.14777114777114778,6.938893903907228e-18,0.08098109094513867,1.0000000000000002,2.7755575615628914e-17,0.04822329446160272,0.018729255571360834,0.0036363636363636364,-1.3877787807814457e-17,-2.7755575615628914e-17,-6.938893903907228e-18,-3.469446951953614e-18,-5.551115123125783e-17,6.938893903907228e-18,0.0,-5.551115123125783e-17,-1.734723475976807e-18,1.0000000000000002,-6.938893903907228e-18,0.0,2.220446049250313e-16,1.0000000000000004,0.0,1.0,5.551115123125783e-17,1.0000000000000002,0.0,1.1102230246251565e-16,5.551115123125783e-17,0.9999999999999999,5.551115123125783e-17,-5.551115123125783e-17,1.0,1.1102230246251565e-16,-2.7755575615628914e-17,0
0.4247835497835498,0.0,0.09708969610032744,1.1102230246251565e-16,0.0,0.05574759387284804,0.027777777777777776,0.0,0.0,0.0,6.938893903907228e-18,0.0,2.7755575615628914e-17,0.0,6.938893903907228e-18,1.0,0.0,0.0,-3.469446951953614e-18,0.0,1.0,5.551115123125783e-17,2.7755575615628914e-17,1.0,5.551115123125783e-17,0.0,0.0,1.0,5.551115123125783e-17,0.9999999999999999,5.551115123125783e-17,0.0,1.0,0.0,1.3877787807814457e-17,0
