age,education_num,sex_female,capital_gain,capital_loss,hours_per_week,workclass_ Never-worked,workclass_ Private,workclass_ Self-employed,workclass_ Without-pay,workclass_ gov,marital_status_ Never-married,marital_status_ married,marital_status_ separated,occupation_ Adm-clerical,occupation_ Armed-Forces,occupation_ Craft-repair,occupation_ Exec-managerial,occupation_ Farming-fishing,occupation_ Handlers-cleaners,occupation_ Machine-op-inspct,occupation_ Other-service,occupation_ Priv-house-serv,occupation_ Prof-specialty,occupation_ Protective-serv,occupation_ Sales,occupation_ Tech-support,occupation_ Transport-moving,occupation_None,race_ Amer-Indian-Eskimo,race_ Asian-Pac-Islander,race_ Black,race_ Other,race_ White,income_>50k
0.4493150684931507,0.6,-5.551115123125783e-17,0.006274062740627407,0.0,0.4,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,0.0,1.0,0.0,0.0,-5.421010862427522e-20,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-3.469446951953614e-18,-6.938893903907228e-18,0.0,0.0,0.0,0.0,-1.734723475976807e-18,1.0,0
0.3607305936073059,0.6666666666666666,1.0,0.0,0.0,0.3843537414965986,5.421010862427522e-20,1.0,1.3877787807814457e-17,1.0842021724855044e-19,2.7755575615628914e-17,1.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,8.673617379884035e-19,1.0,0.0,0.0,0.0,6.938893903907228e-18,5.421010862427522e-20,0.0,0.0,0.0,0.0,1.0,0
0.0958904109589041,0.6666666666666666,0.0,0.0,0.0,0.3469387755102041,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5068493150684932,0.6,1.0,0.0,0.0,0.19387755102040816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3947696139476961,0.5333333333333333,-5.551115123125783e-17,-2.168404344971009e-19,-1.734723475976807e-18,0.3868274582560297,0.0,1.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,1.0,0.0,-5.421010862427522e-20,1.0000000000000002,0.0,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,1.3877787807814457e-17,0.0,-1.3877787807814457e-17,-3.469446951953614e-18,6.938893903907228e-18,0.0,0.0,3.469446951953614e-18,1.3877787807814457e-17,-1.734723475976807e-18,1.0,0
0.3095890410958904,0.5333333333333333,1.0,0.010910109101091013,0.0,0.3877551020408163,0.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,1.0,0.0,-5.421010862427522e-20,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,1.0,0.0,-1.3877787807814457e-17,0.0,0.0,-3.469446951953614e-18,-6.938893903907228e-18,0.0,0.0,0.0,1.0,-1.734723475976807e-18,0.0,0
0.46118721461187207,0.6,0.0,0.011546782134488013,0.0,0.4931972789115646,5.421010862427522e-20,1.0,1.3877787807814457e-17,1.0842021724855044e-19,2.7755575615628914e-17,0.0,1.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,1.0,1.3877787807814457e-17,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,6.938893903907228e-18,5.421010862427522e-20,0.0,0.0,0.0,0.0,1.0,0
0.3287671232876712,0.8666666666666667,1.0,0.0,0.0,0.40816326530612246,0.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,1.0,0.0,-5.421010862427522e-20,0.0,1.0000000000000002,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-3.469446951953614e-18,-6.938893903907228e-18,0.0,0.0,0.0,0.0,-1.734723475976807e-18,1.0,0
0.06751467710371822,0.6,1.0,0.0,1.734723475976807e-18,0.20262390670553937,0.0,1.0,1.3877787807814457e-17,0.0,0.0,1.0,0.0,5.551115123125783e-17,0.9999999999999999,5.421010862427522e-20,0.0,0.0,0.0,-6.938893903907228e-18,1.3877787807814457e-17,2.7755575615628914e-17,8.673617379884035e-19,0.0,3.469446951953614e-18,2.7755575615628914e-17,0.0,6.938893903907228e-18,0.0,0.0,0.0,1.0000000000000002,0.0,2.220446049250313e-16,0
0.0410958904109589,0.5333333333333333,0.0,0.0,0.0,0.6020408163265306,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3780821917808219,0.8,0.0,0.0,0.0,0.4857142857142857,0.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,0.0,0.0,-5.421010862427522e-20,0.0,1.0000000000000002,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,1.0,0
0.05205479452054795,0.6,0.0,-2.168404344971009e-19,-1.734723475976807e-18,0.24285714285714288,0.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.9999999999999999,0.0,0.0,2.7755575615628914e-17,-5.421010862427522e-20,0.0,0.0,0.0,6.938893903907228e-18,-1.3877787807814457e-17,0.0,0.0,0.0,-3.469446951953614e-18,1.0,-3.469446951953614e-18,-6.938893903907228e-18,0.0,0.0,-6.938893903907228e-18,0.0,0.0,1.0,0
0.00195694716242667,0.3238095238095238,1.0,2.168404344971009e-19,1.734723475976807e-18,0.0918367346938776,0.0,1.0,1.3877787807814457e-17,0.0,0.0,1.0,0.0,2.7755575615628914e-17,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,1.3877787807814457e-17,1.0,8.673617379884035e-19,0.0,3.469446951953614e-18,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,1.0,0
0.1835616438356164,0.52,1.0,0.0,0.0,0.3979591836734694,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,1.0,0.0,0.0,1.0,-5.421010862427522e-20,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-3.469446951953614e-18,-6.938893903907228e-18,0.0,0.0,0.0,0.0,-1.734723475976807e-18,1.0,0
0.2602739726027397,0.6,0.0,0.034560345603456034,0.0,0.0714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.1678082191780822,0.6083333333333333,1.0,0.0,0.0,0.3239795918367347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.136986301369863,0.3111111111111111,1.0,0.0,0.0,0.36394557823129253,5.421010862427522e-20,1.0,1.3877787807814457e-17,1.0842021724855044e-19,2.7755575615628914e-17,0.0,1.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,6.938893903907228e-18,5.421010862427522e-20,0.0,0.0,0.0,0.0,1.0,0
0.136986301369863,0.5555555555555556,0.0,0.0,0.0,0.5170068027210883,5.421010862427522e-20,0.0,1.0,1.0842021724855044e-19,2.7755575615628914e-17,0.0,1.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,6.938893903907228e-18,5.421010862427522e-20,0.0,0.0,0.0,0.0,1.0,0
0.40410958904109584,0.5666666666666667,1.0,0.0,0.0,0.3979591836734694,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.18321917808219176,0.8,0.0,0.0,0.0,0.5025510204081632,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,1.0,0
0.10806697108066973,0.5333333333333333,0.0,0.0,0.0,0.3934240362811791,0.0,1.0,1.3877787807814457e-17,0.0,0.0,0.9999999999999999,5.551115123125783e-17,0.0,2.7755575615628914e-17,0.0,0.0,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,1.3877787807814457e-17,1.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3613013698630137,0.5291666666666667,1.0,0.0,0.0,0.399234693877551,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,1.3877787807814457e-17,0.0,1.0,0
0.2861491628614916,0.5407407407407407,0.0,0.0,0.0,0.6020408163265306,0.0,1.0,1.3877787807814457e-17,0.0,0.0,0.0,5.551115123125783e-17,1.0,2.7755575615628914e-17,0.0,0.0,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,1.3877787807814457e-17,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,1.3877787807814457e-17,0.0,1.0,0
0.3013698630136986,0.4,0.0,0.0,0.0,0.6020408163265306,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3287671232876712,0.8,0.0,0.005570055700557006,1.734723475976807e-18,0.43197278911564624,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,2.7755575615628914e-17,5.421010862427522e-20,0.0,0.9999999999999999,0.0,6.938893903907228e-18,1.3877787807814457e-17,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3287671232876712,0.6333333333333333,1.0,0.0,0.0,0.19387755102040816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3202054794520548,0.5333333333333333,1.0,0.0,0.0,0.3979591836734694,0.0,0.0,1.3877787807814457e-17,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,1.0,0
0.1248097412480974,0.6074074074074074,0.0,0.0026155817113726696,0.0,0.3979591836734694,0.0,1.0,1.3877787807814457e-17,0.0,2.7755575615628914e-17,0.9999999999999999,5.551115123125783e-17,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,1.3877787807814457e-17,0.0,1.0,0
0.11643835616438356,0.8,0.0,0.0,0.0,0.35714285714285715,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.42237442922374424,0.8,0.0,0.005707557075570754,0.0,0.39965986394557823,0.0,0.0,1.3877787807814457e-17,0.0,1.0,0.0,1.0,2.7755575615628914e-17,0.0,0.0,2.7755575615628914e-17,1.3877787807814457e-17,6.938893903907228e-18,0.0,0.0,2.7755575615628914e-17,8.673617379884035e-19,1.0,3.469446951953614e-18,0.0,0.0,6.938893903907228e-18,0.0,0.0,3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,1.0,0
0.1780821917808219,0.5333333333333333,0.0,0.007842578425784258,0.0,0.4107142857142857,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.136986301369863,0.8,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.21232876712328766,0.6,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.1095890410958904,0.75,1.0,0.0,0.0,0.3852040816326531,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.21404109589041095,0.8166666666666667,0.0,0.0,0.0,0.3979591836734694,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,1.0,0
0.0410958904109589,0.6,1.0,0.0,0.0,0.09183673469387754,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3013698630136986,0.5333333333333333,0.0,0.0,0.0,0.3979591836734694,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,1.0,0
0.0821917808219178,0.8,0.0,0.0,0.0,0.19387755102040816,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.1872146118721461,0.7777777777777778,1.0,0.0,0.0,0.43197278911564624,5.421010862427522e-20,1.0,1.3877787807814457e-17,1.0842021724855044e-19,2.7755575615628914e-17,1.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,6.938893903907228e-18,5.421010862427522e-20,0.0,0.0,1.0,0.0,0.0,0
0.3515981735159817,0.6,0.0,0.0,0.0,0.3979591836734694,5.421010862427522e-20,0.0,1.3877787807814457e-17,1.0842021724855044e-19,1.0,0.0,1.0,2.7755575615628914e-17,0.0,0.0,1.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,6.938893903907228e-18,5.421010862427522e-20,0.0,0.0,0.0,0.0,1.0,0
0.5,0.3666666666666667,0.0,0.0,0.0,0.3979591836734694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.1643835616438356,0.5666666666666667,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3108535300316122,0.6,1.0,0.0,-1.734723475976807e-18,0.39717425431711145,-5.421010862427522e-20,1.0,0.0,-1.0842021724855044e-19,0.0,-5.551115123125783e-17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,-3.469446951953614e-18,-6.938893903907228e-18,-5.421010862427522e-20,0.0,0.0,1.0,-1.734723475976807e-18,-1.1102230246251565e-16,0
0.4246575342465753,0.8666666666666667,0.0,0.0,0.0,0.3469387755102041,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3972602739726027,0.3333333333333333,0.0,0.0,0.0,0.3979591836734694,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5513698630136986,0.8,0.0,0.0,0.0,0.4107142857142857,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3972602739726027,0.5333333333333333,0.0,0.0,0.0,0.40816326530612246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.47945205479452047,0.5555555555555556,0.0,0.0,0.0,0.3129251700680272,5.421010862427522e-20,0.0,1.0,1.0842021724855044e-19,2.7755575615628914e-17,1.0,0.0,2.7755575615628914e-17,0.0,0.0,1.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,6.938893903907228e-18,5.421010862427522e-20,0.0,0.0,0.0,0.0,1.0,0
0.3150684931506849,0.8666666666666667,1.0,0.0,0.0,0.19387755102040816,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.2654109589041096,0.5333333333333333,-5.551115123125783e-17,0.004330043300433004,0.0,0.4017857142857143,5.421010862427522e-20,0.0,0.0,1.0842021724855044e-19,1.0,0.0,1.0,2.7755575615628914e-17,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,-3.469446951953614e-18,0.0,5.421010862427522e-20,0.0,0.0,0.0,-1.734723475976807e-18,1.0,0
0.1735159817351598,0.6,1.0,0.0,0.0,0.3979591836734694,5.421010862427522e-20,1.0,1.3877787807814457e-17,1.0842021724855044e-19,2.7755575615628914e-17,0.0,1.0,2.7755575615628914e-17,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,6.938893903907228e-18,5.421010862427522e-20,0.0,0.0,0.0,0.0,1.0,0
0.1780821917808219,0.7,0.0,0.0,0.0,0.49489795918367346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
